"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Total de clics","Consumo de segmentación del público coincidente (Photo Click)","Clics de otro tipo","Clics en el enlace","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","Impresiones del anuncio","CPM del anuncio (USD)","Comentarios negativos de los usuarios: Ocultar"
1228725909294739,100064720237286,"Alcaldía de Tuluá","🌟 Las oportunidades transforman vidas 🌟

Laura Valentina encontró en la Administración Municipal su primer empleo, y hoy, desde el programa “Vení, hablemos”, abre caminos para que más jóvenes también hagan realidad sus sueños. 💙✨ Conoce aquí su historia. #ParaSerFelices","🌟 Las oportunidades transforman vidas 🌟

Laura Valentina encontró en la Administración Municipal su primer empleo, y hoy, desde el programa “Vení, hablemos”, abre caminos para que más jóvenes también hagan realidad sus sueños. 💙✨ Conoce aquí su historia. #ParaSerFelices",67,"09/03/2025 16:28",uploaded,https://www.facebook.com/reel/758764246933907/,1,0,Reels,,,,,Total,3353,1254,414,300,60,54,143,,143,,45149.807,15.999,0,0,,
1229408175893179,100064720237286,"Alcaldía de Tuluá","En Tuluá vivimos rodeados de verde 💚🌿 Montañas, humedales, parques y ese airecito fresquito que tanto nos gusta 😌🌬️
¿Y el tuyo? 👀 Cuéntanos tu color favorito en los comentarios 🎨👇 #ParaSerFelices","En Tuluá vivimos rodeados de verde 💚🌿 Montañas, humedales, parques y ese airecito fresquito que tanto nos gusta 😌🌬️
¿Y el tuyo? 👀 Cuéntanos tu color favorito en los comentarios 🎨👇 #ParaSerFelices",66,"09/04/2025 10:01",mixed,https://www.facebook.com/reel/2692742107600774/,1,0,Reels,,,,,Total,602,494,48,35,5,8,9,,9,,4034.268,7.321,0,0,,
1229572192543444,100064720237286,"Alcaldía de Tuluá","#Obras | Socialización de obras en La Marina anuncia embellecimiento del parque e iluminación vial.

Durante una jornada de socialización con la comunidad del corregimiento de La Marina, la Administración Municipal presentó las obras que se adelantarán en esta zona rural de Tuluá y sectores vecinos como El Brasil, El Bergel y La Iberia.

Lee la noticia completa: ⬇⬇⬇
",,0,"09/04/2025 15:07",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02b2PxwLgrTRx1GUvgwQTH7eGY3QYjDZB7F56rgnbpRMfcUkWuqr9JbQcrXAqdjt5el,0,0,Enlaces,,,,,Total,1271,820,31,21,1,9,28,,1,27,,,,,,
1229576782542985,100064720237286,"Alcaldía de Tuluá","#Turismo | Alcaldía capacita a camareros y camareras del sector hotelero.

Con la participación de 39 personas pertenecientes a 17 hoteles de la zona urbana y rural de Tuluá, la Alcaldía Municipal, en convenio con Cotelco Regional Valle y la Cámara de Comercio de Tuluá, dio inicio a la primera capacitación gratuita para camareras y camareros de piso del sector de alojamiento.

Lee la noticia completa: ⬇⬇⬇
",,0,"09/04/2025 15:19",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0eYQHV9S25tV2BaeWoL5cVcoWg2HfPDKETMBBaQdSEaQLxAt27Qt8APEPbfuhy6Mjl,0,0,Enlaces,,,,,Total,656,436,19,15,1,3,8,,5,3,,,,,,
1229578452542818,100064720237286,"Alcaldía de Tuluá","#Seguridad | Golpe al microtráfico y a la instrumentalización de menores en Tuluá.

Gracias al trabajo articulado con la Policía Nacional, en el marco de la estrategia Seguros, cercanos y presentes,  se logró la captura de cinco personas y la aprehensión de un menor de 17 años en los barrios Entre Ríos y La Cruz, debilitando de manera directa las redes dedicadas al microtráfico en el municipio.

Lee la noticia completa:⬇⬇⬇",,0,"09/04/2025 15:22",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02ERRJHkNtEgpQAgf9RK44fCzVqwFwvVxk5qERkjsJBJu4oKbha6VDUaabz4Ct3paLl,0,0,Enlaces,,,,,Total,1132,730,14,11,0,3,27,,9,18,,,,,,
1229587849208545,100064720237286,"Alcaldía de Tuluá","#Salud | Después de 30 años Hospital Rubén Cruz estrena laboratorio.

Con una inversión de más de 1.000 millones de pesos de recursos propios, la E.S.E. Hospital Rubén Cruz Vélez inauguró su propio laboratorio clínico, marcando un hecho histórico para esta entidad después de 30 años de utilizar servicios de laboratorio médico tercerizado.

Lee la noticia completa:⬇⬇⬇",,0,"09/04/2025 15:44",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0bXEFU4qWyrNPTnEYmFtvzZJVoeFTDQ1WtaFQQGmSBcdxev35FkeUprGECAEUkernl,0,0,Enlaces,,,,,Total,1983,1366,26,17,2,7,45,,28,17,,,,,,
1229599725874024,100064720237286,"Alcaldía de Tuluá","🚦👨‍👩‍👧‍👦 ¡Llevamos educación vial a padres y estudiantes!

En Tuluá construimos cultura ciudadana💪🏼 educando a padres de familia y estudiantes en conciencia vial para enseñar a movilizarnos con responsabilidad, ser ejemplo de respeto en las vías 🛑🚗 y transformar nuestras calles en espacios seguros. ✨ #ParaSerFelices","🚦👨‍👩‍👧‍👦 ¡Llevamos educación vial a padres y estudiantes!

En Tuluá construimos cultura ciudadana💪🏼 educando a padres de familia y estudiantes en conciencia vial para enseñar a movilizarnos con responsabilidad, ser ejemplo de respeto en las vías 🛑🚗 y transformar nuestras calles en espacios seguros. ✨ #ParaSerFelices",50,"09/04/2025 16:10",uploaded,https://www.facebook.com/reel/745123445010277/,1,0,Reels,,,,,Total,1720,1499,69,61,4,4,112,,112,,28495.658,19.073,0,0,,
1229668729200457,100064720237286,"Alcaldía de Tuluá","🌟 La cultura llegó al barrio Siete Canchas para compartir con grandes y chicos momentos inolvidables.✨

Arte 🎨, alegría 😄, danzas 💃, regalos 🎁 y mucho más 🎶💚 Transformamos espacios #ParaSerFelices",,0,"09/04/2025 18:04",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid037KNL4dDxE8k1P6RyJgY9Ko4AUhRRLjHmDMDw2CsHKAK6XjwRpHLsqkNyHtCkugCml,0,0,Fotos,,,,,Total,2903,1744,49,37,6,6,192,144,48,,,,,,,
1175514871282510,100064720237286,"Alcaldía de Tuluá","🚨12 capturados del grupo delincuencial ‘La Inmaculada’ en el marco de la #OperaciónTuluá 🚨✅💪🏼

Gracias al trabajo articulado con el GAULA de la Policía Valle, cayó una red de extorsión que intimidaba a comerciantes en la galería de nuestro municipio.

Alias “Stefa”, “Wendy”, “Osquitar” y otros 9 integrantes fueron detenidos por imponer cobros ilegales y manejar recursos ilícitos a través de billeteras digitales 📲💵.

Con esta acción reafirmamos nuestro compromiso con la seguridad de los tulueños. #ParaSerFelices 💙💪","🚨12 capturados del grupo delincuencial ‘La Inmaculada’ en el marco de la #OperaciónTuluá 🚨✅💪🏼

Gracias al trabajo articulado con el GAULA de la Policía Valle, cayó una red de extorsión que intimidaba a comerciantes en la galería de nuestro municipio.

Alias “Stefa”, “Wendy”, “Osquitar” y otros 9 integrantes fueron detenidos por imponer cobros ilegales y manejar recursos ilícitos a través de billeteras digitales 📲💵.

Con esta acción reafirmamos nuestro compromiso con la seguridad de los tulueños. #ParaSerFelices 💙💪",52,"07/01/2025 06:39",mixed,https://www.facebook.com/reel/1661482584506684/,1,0,Reels,,,,,Total,54413,33584,1744,1403,83,258,1277,,1277,,1067641.266,24.403,0,0,
1197467869087210,100064720237286,"Alcaldía de Tuluá","💛 Más de 150 abuelitos disfrutaron de la muestra cultural en el Centro Día #ParaSerFelices 💙✌🏽

Estos adultos mayores vivieron un espacio donde las risas y la creatividad no tienen edad 🎨🤹‍♂️✨ con diferentes muestras culturales y feria de emprendimiento 🛍️👵👴, nos enseñaron que nunca es tarde para soñar, crear y brillar.

¡Porque la felicidad también se vive en grande! 🌈💫","💛 Más de 150 abuelitos disfrutaron de la muestra cultural en el Centro Día #ParaSerFelices 💙✌🏽

Estos adultos mayores vivieron un espacio donde las risas y la creatividad no tienen edad 🎨🤹‍♂️✨ con diferentes muestras culturales y feria de emprendimiento 🛍️👵👴, nos enseñaron que nunca es tarde para soñar, crear y brillar.

¡Porque la felicidad también se vive en grande! 🌈💫",47,"07/28/2025 10:51",N/A,https://www.facebook.com/reel/1528224981475144/,1,0,Reels,,,,,Total,2528,1182,117,66,1,50,15,,15,,14994.091,6.55,0,0,
1196780645822599,100064720237286,"Alcaldía de Tuluá","🎉 ¡Más de 3.000 asistentes en la segunda edición del 1/4 de Milla!🏁🔥

Así se vivió un fin de semana cargado de emoción en el Aeropuerto Heriberto Gil Martínez, una de las mejores pistas del país.

🏎️💥 Más de 130 pilotos de todo Colombia hicieron vibrar la pista y el público se dejó llevar por la velocidad y la adrenalina.

🔥 ¡Gracias, Tuluá!
Una vez más la rompimos… y esto apenas comienza. 😎Nos vemos en octubre con más potencia y pasión. #ParaSerFelices","🎉 ¡Más de 3.000 asistentes en la segunda edición del 1/4 de Milla!🏁🔥

Así se vivió un fin de semana cargado de emoción en el Aeropuerto Heriberto Gil Martínez, una de las mejores pistas del país.

🏎️💥 Más de 130 pilotos de todo Colombia hicieron vibrar la pista y el público se dejó llevar por la velocidad y la adrenalina.

🔥 ¡Gracias, Tuluá!
Una vez más la rompimos… y esto apenas comienza. 😎Nos vemos en octubre con más potencia y pasión. #ParaSerFelices",39,"07/27/2025 15:39",N/A,https://www.facebook.com/reel/937437698532708/,1,0,Reels,,,,,Total,4935,3532,133,78,2,53,71,,71,,25111.05,5.542,0,0,
1196630669170930,100064720237286,"Alcaldía de Tuluá","🏁 ¡Más de 2.700 personas ya disfrutan de la velocidad en Tuluá! 🏎️🔥

En este segundo día del 1/4 de Milla Tuluá 2025, vivimos las emocionantes finales junto a 134 pilotos y los carros más rápidos de Colombia.

🚗💨 Aún estás a tiempo de venir con tu familia y amigos.
📍 Estaremos hasta las 6:00 p. m.
¡No te lo pierdas, la pista está encendida! 💥 #ParaSerFelices 💙",,0,"07/27/2025 10:59",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0BERFHekq1j9ksDPHx7vfAMHFKfe8hkyKpu7N8sjMjwP1iPpyC452i3Ku8QNjSLR4l,0,0,Fotos,,,,,Total,7481,4211,80,69,1,10,422,325,97,,,,,,
1195958135904850,100064720237286,"Alcaldía de Tuluá","🚨✅Hoy desde el @cuartodemillatulua_2025 🏁 te contamos las noticias más importantes de la semana en 45 segundos #ParaSerFelices 😎✌🏽","🚨✅Hoy desde el @cuartodemillatulua_2025 🏁 te contamos las noticias más importantes de la semana en 45 segundos #ParaSerFelices 😎✌🏽",81,"07/26/2025 16:41",uploaded,https://www.facebook.com/reel/24355940370703789/,1,0,Reels,,,,,Total,3709,2580,100,83,2,15,55,,55,,38013.963,11.33,0,0,
1195847139249283,100064720237286,"Alcaldía de Tuluá","🎤 ¿Qué piensan los asistentes del @cuartodemillatulua_2025?
🏁 ¡Aquí nos cuentan! 🔥 ➡️ @jerogtr y @cazador_rs69 

La emoción, la velocidad y la pasión por los motores se viven al máximo en esta segunda edición de este evento que hace vibrar a Tuluá.

🚗💨 Aún estás a tiempo de venir y disfrutar de esta gran experiencia con los mejores pilotos de Colombia, en una de las mejores pistas del país. 🏁🇨🇴

📍 Te esperamos hasta las 6:00 p. m. en el Aeropuerto Heriberto Gil Martínez. ¡No te lo pierdas! 😎✌🏽","🎤 ¿Qué piensan los asistentes del @cuartodemillatulua_2025?
🏁 ¡Aquí nos cuentan! 🔥 ➡️ @jerogtr y @cazador_rs69 

La emoción, la velocidad y la pasión por los motores se viven al máximo en esta segunda edición de este evento que hace vibrar a Tuluá.

🚗💨 Aún estás a tiempo de venir y disfrutar de esta gran experiencia con los mejores pilotos de Colombia, en una de las mejores pistas del país. 🏁🇨🇴

📍 Te esperamos hasta las 6:00 p. m. en el Aeropuerto Heriberto Gil Martínez. ¡No te lo pierdas! 😎✌🏽",90,"07/26/2025 12:44",N/A,https://www.facebook.com/reel/742452498187439/,1,0,Reels,,,,,Total,31980,27041,802,666,12,124,423,,422,1,541437.012,18.686,0,0,
1195789915921672,100064720237286,"Alcaldía de Tuluá","🔥 ¡Así arrancamos con toda la energía el primer día del 1/4 de Milla en Tuluá! 🏁💨

Los asistentes ya sienten la adrenalina en una de las mejores pistas del país: el Aeropuerto Heriberto Gil Martínez.😎

🚗💥 La segunda edición de esta fiesta de la velocidad ya está en marcha y tú no te la puedes perder.

📍 Ven con tu parche, vibra con los motores y vive este espectáculo único en el corazón del Valle. #ParaSerFelices 💙",,0,"07/26/2025 10:55",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0ovhsPF2m5RqLBYcAwmYGyvFEqy9YpAMC9uZCPgQd36RJd2P5GyCz1W7bEv1SUfFQl,0,0,Fotos,,,,,Total,10844,6146,116,98,5,13,860,631,229,,,,,,
1195161815984482,100064720237286,"Alcaldía de Tuluá","#tecnologia | Tulueños estrenan computadores en los puntos INNOVA

La Alcaldía de Tuluá, a través del Departamento TIC, avanza en su propósito de acercar la tecnología a los ciudadanos con la renovación de 45 computadores en los puntos INNOVA del municipio. En esta primera fase, fueron dotados el punto del barrio San Pedro Claver con 23 equipos nuevos y el punto José Antonio Galán con 25, permitiendo que más personas puedan acceder a herramientas digitales para formación, capacitación y trámites en línea, de manera cómoda y eficiente.

Lee la noticia completa:⬇⬇⬇ 
",,0,"07/25/2025 15:44",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0VsNzrRUzB1i17apmGZJVzFxnqbP4QHAxUfpkwW3XFi3kCwgbZdXGr8E2GD1TMYkUl,0,0,Enlaces,,,,,Total,2450,1470,48,35,3,10,22,,10,12,,,,,
1195160012651329,100064720237286,"Alcaldía de Tuluá","#SEDAMA | Alcaldía llegó con educación ambiental a los colegios

Con el objetivo de promover la conciencia ambiental y la cultura ciudadana entre los estudiantes, la Secretaría de Desarrollo Agropecuario y Medio Ambiente, SEDAMA, en articulación con Centro Aguas y la Corporación Autónoma Regional del Valle del Cauca, CVC, adelanta jornadas de fortalecimiento de educación ambiental en distintas instituciones educativas del municipio.

Lee la noticia completa:⬇⬇⬇",,0,"07/25/2025 15:40",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02323U2Phk2iofyCtt6dwa2esqVcGM6GS68GwLUVZqWnFNqu5BGBT7EcgpvyYgFJjPl,0,0,Enlaces,,,,,Total,2392,1503,37,25,4,8,20,,8,12,,,,,
1195154555985208,100064720237286,"Alcaldía de Tuluá","🚀 ¡Más de 200 personas podrán acercarse a la tecnología en San Pedro Claver! 😎✌🏽

Entregamos 20 computadores al @puntosinnova del barrio San Pedro Claver, donde la comunidad podrá acceder gratuitamente a estos equipos para estudiar, trabajar o capacitarse.😎✅

Con estos computadores inclusivos, seguimos cerrando la brecha digital y brindando herramientas que transforman vidas, construyendo juntos un Tuluá más equitativo, conectado e innovador. 🌐💻
#ParaSerFelices","🚀 ¡Más de 200 personas podrán acercarse a la tecnología en San Pedro Claver! 😎✌🏽

Entregamos 20 computadores al @puntosinnova del barrio San Pedro Claver, donde la comunidad podrá acceder gratuitamente a estos equipos para estudiar, trabajar o capacitarse.😎✅

Con estos computadores inclusivos, seguimos cerrando la brecha digital y brindando herramientas que transforman vidas, construyendo juntos un Tuluá más equitativo, conectado e innovador. 🌐💻
#ParaSerFelices",62,"07/25/2025 15:26",auto,https://www.facebook.com/reel/1248301469914824/,1,0,Reels,,,,,Total,4117,3173,111,90,3,18,67,,67,,35003.066,9.143,0,0,
1194981136002550,100064720237286,"Alcaldía de Tuluá","📚 ¡200 estudiantes de Monteloro recibieron dotación escolar!

Con 50 sillas, mesas y nuevos libros, la Alcaldía de Tuluá llegó a la 📍I.E Monteloro, beneficiando a los niños y niñas de sus sedes rurales.

Ahora recibirán sus clases en mejores condiciones gracias a la gestión del alcalde @gustavovelezr. 💙🏫 Transformamos la educación rural #ParaSerFelices","📚 ¡200 estudiantes de Monteloro recibieron dotación escolar!

Con 50 sillas, mesas y nuevos libros, la Alcaldía de Tuluá llegó a la 📍I.E Monteloro, beneficiando a los niños y niñas de sus sedes rurales.

Ahora recibirán sus clases en mejores condiciones gracias a la gestión del alcalde @gustavovelezr. 💙🏫 Transformamos la educación rural #ParaSerFelices",28,"07/25/2025 09:45",N/A,https://www.facebook.com/reel/24567457132846773/,1,0,Reels,,,,,Total,2820,1357,188,150,6,32,35,,35,,15084.397,5.993,0,0,
1194368626063801,100064720237286,"Alcaldía de Tuluá","#Cultura | Bibliobús llegó a Tuluá por primera vez

Impactando a más de 200 niños y niñas, hoy el Bibliobús visitó por primera vez el municipio de Tuluá, llevando historias, aprendizaje a niños y niñas de la Institución Educativa Técnica de Occidente. 

https://tulua.gov.co/publicaciones/6320/bibliobus-llego-a-tulua-por-primera-vez/

Lee la noticia completa:⬇⬇⬇",,0,"07/24/2025 16:35",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0ewSmpg3N8aSTXYyKZaWEpifHHvnroFLMdwDo1fkVNvcfL4FfLncHAzV9ZugrNDgFl,0,0,Fotos,,,,,Total,3400,2052,49,42,1,6,55,40,15,,,,,,
1194367656063898,100064720237286,"Alcaldía de Tuluá","🌱 ¡Llegamos con educación ambiental a los colegios! 
Con charlas sobre conciencia ambiental, cultura ciudadana, manejo del ruido y teatro educativo 🎭, seguimos formando estudiantes más conscientes.
junto con @centroaguas.sa.esp y @cvc_ambiental💧 Aprendieron sobre el agua, el ruido y cómo cuidar el planeta desde su colegio 🌎♻️
#paraserfelices #TuluáSeTransforma","🌱 ¡Llegamos con educación ambiental a los colegios! 
Con charlas sobre conciencia ambiental, cultura ciudadana, manejo del ruido y teatro educativo 🎭, seguimos formando estudiantes más conscientes.
junto con @centroaguas.sa.esp y @cvc_ambiental💧 Aprendieron sobre el agua, el ruido y cómo cuidar el planeta desde su colegio 🌎♻️
#paraserfelices #TuluáSeTransforma",42,"07/24/2025 16:33",uploaded,https://www.facebook.com/reel/1283597723342517/,1,0,Reels,,,,,Total,1163,829,36,28,0,8,6,,6,,4754.973,4.524,0,0,
1194365896064074,100064720237286,"Alcaldía de Tuluá","#Educación | Estudiantes de Monteloro recibieron dotación de mesas y sillas

Con la dotación de 50 sillas, mesas y varios libros para la biblioteca escolar, la Administración Municipal llegó hasta la Institución Educativa Monteloro, beneficiando a dos de sus sedes rurales. Esta gestión, liderada por el    alcalde     Gustavo Adolfo Vélez, busca cerrar  brechas educativas y mejorar las  condiciones de aprendizaje de  200  niños y niñas que reciben clases en esta zona del municipio.

Lee la noticia completa:⬇⬇⬇

",,0,"07/24/2025 16:29",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0mgCWw485g72d2QnwDdrXBUx2KcFQzC3DXC8T1rpRB9S7KpLzPWVFGc4iQHeU4gRdl,0,0,Enlaces,,,,,Total,2381,1531,59,46,1,12,22,,9,13,,,,,
1194170596083604,100064720237286,"Alcaldía de Tuluá","#BienestarSocial | 18 madres cuidadoras reciben formación en panadería. 

Como parte de la estrategia de inclusión que lidera la Administración Municipal, 18 mujeres cuidadoras de personas con discapacidad participan activamente en un curso de panadería que busca fortalecer su autonomía económica y abrir caminos hacia el emprendimiento.

Lee la noticia completa:⬇⬇⬇",,0,"07/24/2025 10:07",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02d3oDTD2aTMZakQqCtWZ3fPepzt1BQVzsCvTY22f6pGsBSjYEJc5tU8E5eqp9nNKTl,0,0,Enlaces,,,,,Total,4327,3032,50,37,3,10,40,,21,19,,,,,
1194046499429347,100064720237286,"Alcaldía de Tuluá","🚧 ¡Así avanza el Intercambiador de la 40! 🏗️

Con excavaciones, demolición del pavimento antiguo y traslado de redes, ya se transforma la movilidad en el noroccidente de Tuluá. En el costado del Parque de la Familia, avanzamos con los trabajos para dar paso a la futura rotonda que conectará la carrera 40 con el barrio Fátima. 🔄🚗 

Todo esto, gracias a la gestión del alcalde @gustavovelezr en articulación con @infitulua, apostándole a la transformación de Tuluá. 💙🌱 #ParaSerFelices","🚧 ¡Así avanza el Intercambiador de la 40! 🏗️

Con excavaciones, demolición del pavimento antiguo y traslado de redes, ya se transforma la movilidad en el noroccidente de Tuluá. En el costado del Parque de la Familia, avanzamos con los trabajos para dar paso a la futura rotonda que conectará la carrera 40 con el barrio Fátima. 🔄🚗 

Todo esto, gracias a la gestión del alcalde @gustavovelezr en articulación con @infitulua, apostándole a la transformación de Tuluá. 💙🌱 #ParaSerFelices",31,"07/24/2025 06:53",auto,https://www.facebook.com/reel/1465354114469063/,1,0,Reels,,,,,Total,6754,4053,269,215,10,44,216,,216,,63956.966,11.402,0,0,
1193566836143980,100064720237286,"Alcaldía de Tuluá","🎥✨ Conoce a Angélica y su sabor artesanal con @paperussa.artesanal 🍰👩🏻‍🍳

Una chef y repostera tulueña con un talento único para la cocina artesanal, que transforma ingredientes en experiencias inolvidables. 🥐🍓

Su emprendimiento fue protagonista en la Feria de Emprendimiento Impulsando Comunidades, una iniciativa de @fundacionlevapan, @camaratulua y @alcaldiadetulua que impulsa los sueños y el talento local. 💼🌟

Descubre su historia y cómo, con creatividad, dedicación y mucho amor, Angélica está conquistando Tuluá con cada receta. #ParaSerFelices 💙🔥","🎥✨ Conoce a Angélica y su sabor artesanal con @paperussa.artesanal 🍰👩🏻‍🍳

Una chef y repostera tulueña con un talento único para la cocina artesanal, que transforma ingredientes en experiencias inolvidables. 🥐🍓

Su emprendimiento fue protagonista en la Feria de Emprendimiento Impulsando Comunidades, una iniciativa de @fundacionlevapan, @camaratulua y @alcaldiadetulua que impulsa los sueños y el talento local. 💼🌟

Descubre su historia y cómo, con creatividad, dedicación y mucho amor, Angélica está conquistando Tuluá con cada receta. #ParaSerFelices 💙🔥",143,"07/23/2025 16:42",N/A,https://www.facebook.com/reel/1053170556960202/,1,0,Reels,,,,,Total,2270,1531,72,48,10,14,36,,36,,29314.43,14.195,0,0,
1193390056161658,100064720237286,"Alcaldía de Tuluá","📣 La Superintendencia de Notariado y Registro, en compañía de la Alcaldía de Tuluá, invita a toda la comunidad a participar en una jornada de asesoría jurídica gratuita 🧑‍⚖️ sobre legalización y formalización de predios 🏡 en el municipio de Tuluá, Valle del Cauca.

📆 Jueves, 25 de julio de 2025
🕗 De 8:00 a.m. a 4:00 p.m.
📍 Plazoleta de la Plaza Cívica Boyacá

¡Aprovecha esta oportunidad para resolver tus dudas y poner tus predios en regla! ✅",,0,"07/23/2025 10:39",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0AaxbYuF2k38nuEn3HqKwKDErSgsTiYt5eTez36gWhH1QWXfTmmhjnmc19mz2ypRhl,0,0,Fotos,,,,,Total,3484,2124,49,29,7,13,74,13,61,,,,,,
1193378916162772,100064720237286,"Alcaldía de Tuluá","#SEDAMA | Alcaldía entrega segunda biofábrica y refuerza apoyo al sector campesino.

Con la entrega de una segunda biofábrica que beneficiará a los habitantes de la zona rural alta de Tuluá, como La Diadema, El Paraíso y La Garza, el alcalde Gustavo Adolfo Vélez Román,  continúa fortaleciendo los mercados campesinos. 

Lee la noticia completa: ⬇⬇⬇
",,0,"07/23/2025 10:20",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02vhXss1uvzWcRKYfZRS7DjuP1mX1RCuqUdj4gie9er8HxggzKsfbA1fj8kk5VxBVgl,0,0,Enlaces,,,,,Total,3142,1857,67,45,6,16,35,,23,12,,,,,
1193317599502237,100064720237286,"Alcaldía de Tuluá","¡Aquí sí contamos! Cultura y Bienestar con espacios para crecer 💡👧🏻👧🏽 

En Tuluá, las voces de nuestras niñas niños y jóvenes, son escuchadas y valoradas. 🙌 Por eso, seguimos apostándole a la transformación social a través de la cultura, el arte y la formación. 🎨📚

Con talleres, cursos y espacios diseñados para fortalecer el tejido social y descubrir talentos, seguimos abriendo caminos para que nuestras nuevas generaciones crezcan felices, seguras y con oportunidades. #ParaSerFelices 💙","¡Aquí sí contamos! Cultura y Bienestar con espacios para crecer 💡👧🏻👧🏽 

En Tuluá, las voces de nuestras niñas niños y jóvenes, son escuchadas y valoradas. 🙌 Por eso, seguimos apostándole a la transformación social a través de la cultura, el arte y la formación. 🎨📚

Con talleres, cursos y espacios diseñados para fortalecer el tejido social y descubrir talentos, seguimos abriendo caminos para que nuestras nuevas generaciones crezcan felices, seguras y con oportunidades. #ParaSerFelices 💙",50,"07/23/2025 08:41",N/A,https://www.facebook.com/AlcaldiaDeTulua/videos/1123232252952370/,0,0,Videos,,,,,Total,3813,3159,197,137,16,44,117,,117,,38077.719,11.369,0,0,0
1192819669552030,100064720237286,"Alcaldía de Tuluá","🚧✨ ¡Adiós a los huecos en la calle 34!

Así se ven 1.400 metros lineales de topping en esta vía que conecta a 5 barrios, y hoy está totalmente recuperada con topping, ofreciendo mejor movilidad y calidad de vida a los tulueños. ✌🏽

💙 ¡Aquí trabajamos día y noche para seguir transformando a Tuluá en la ciudad que soñamos #ParaSerFelices! 🤩💪🏼","🚧✨ ¡Adiós a los huecos en la calle 34!

Así se ven 1.400 metros lineales de topping en esta vía que conecta a 5 barrios, y hoy está totalmente recuperada con topping, ofreciendo mejor movilidad y calidad de vida a los tulueños. ✌🏽

💙 ¡Aquí trabajamos día y noche para seguir transformando a Tuluá en la ciudad que soñamos #ParaSerFelices! 🤩💪🏼",31,"07/22/2025 18:27",auto,https://www.facebook.com/reel/3138542999687167/,1,0,Reels,,,,,Total,64348,45128,2945,2298,207,440,1185,,1146,39,636113.19,11.874,0,0,
1192737756226888,100064720237286,"Alcaldía de Tuluá","#Deporte | Alcalde Gustavo Vélez apoya a más de 350 deportistas en juegos Departamentales.

Con transporte, alimentación, uniformes, implementación deportiva y hospedaje, la Administración Municipal de Tuluá apoya a más de 350 jóvenes que participan en los Juegos Departamentales 2025. 

Lee la noticia completa:⬇⬇⬇
",,0,"07/22/2025 15:39",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid036QcvAjgoptCYWDbaycdh4tsqwXzWhsNzq3yQryQ2vXmNAkCxmicu3kkb8166uLnvl,0,0,Enlaces,,,,,Total,16020,8183,352,237,62,53,915,,704,211,,,,,
1192728139561183,100064720237286,"Alcaldía de Tuluá","🌳 ¡Retiramos árbol que representaba riesgo en la calle 25!

Con una intervención técnica y responsable de la SEDAMA, ahora la calle 25 es un lugar más seguro para peatones y vecinos de la calle 25. 🛣️💙 El árbol retirado presentaba daños estructurales y fitosanitarios, es decir, con afectaciones por plagas o enfermedades que comprometían su estabilidad. 🚶‍♀️🚗 y que podían afectar a peatones y conductores que transitan por el sector. 🚶‍♀️🚗

🌿 Como medida compensatoria, sembramos nuevos árboles en otros sectores del municipio, reafirmando el compromiso del alcalde @gustavovelezr con una Tuluá más verde, segura y sostenible. 💙🍃 #ParaSerFelices","🌳 ¡Retiramos árbol que representaba riesgo en la calle 25!

Con una intervención técnica y responsable de la SEDAMA, ahora la calle 25 es un lugar más seguro para peatones y vecinos de la calle 25. 🛣️💙 El árbol retirado presentaba daños estructurales y fitosanitarios, es decir, con afectaciones por plagas o enfermedades que comprometían su estabilidad. 🚶‍♀️🚗 y que podían afectar a peatones y conductores que transitan por el sector. 🚶‍♀️🚗

🌿 Como medida compensatoria, sembramos nuevos árboles en otros sectores del municipio, reafirmando el compromiso del alcalde @gustavovelezr con una Tuluá más verde, segura y sostenible. 💙🍃 #ParaSerFelices",52,"07/22/2025 15:17",N/A,https://www.facebook.com/reel/1068224528778518/,1,0,Reels,,,,,Total,2450,1526,111,84,14,13,50,,50,,29200.488,13.272,0,0,
