"Identificador de la publicación","Identificador de la cuenta","Nombre de usuario de la cuenta","Nombre de la cuenta",Descripción,"Duración (segundos)","Hora de publicación","Enlace permanente","Tipo de publicación","Comentario sobre los datos",Fecha,Visualizaciones,"Me gusta","Veces que se compartió",Comentarios,"Veces que se guardó",Alcance,Seguimientos
18042122255449108,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","Entregamos el remodelado puesto de salud del barrio Nuevo Farfán 🏥✨

Un espacio renovado del hospital Rubén Cruz Vélez donde los tulueños podrán acceder GRATIS a servicios de medicina general, odontología y acompañamiento psicosocial 🩺🦷❤️‍🩹
¡Seguimos trabajando por una Tuluá donde la salud es prioridad, porque trabajamos #ParaSerFelices!💙💪🏼",63,"04/30/2025 15:28",https://www.instagram.com/reel/DJFmRgZxb2L/,"Reel de Instagram",,Total,4960,37,2,0,0,1366,0
17905431237140335,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧 ¡La Calle 27 ya se conecta con el futuro de Tuluá! 🚗💨

Hoy la Administración Municipal, junto a la Secretaría de Hábitat e Infraestructura, Infituluá y el Departamento de Movilidad, socializó la habilitación del nuevo tramo de la Calle 27 🙌
Una vía que permitirá:
➡️ Desembotellar la zona céntrica
➡️ Conectar el oriente con el occidente
➡️ Mejorar la movilidad para todos los tulueños 🛣️🚦

En pocos días realizaremos la apertura oficial 🥳 ¡Seguimos construyendo obras que transforman la ciudad!
#ParaSerFelices",54,"04/29/2025 18:03",https://www.instagram.com/reel/DJDTL7-PL30/,"Reel de Instagram",,Total,51438,317,36,19,8,6426,3
17885602308262287,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡La salud volvió a Nuevo Farfán! 🏥✨💙

Hoy el alcalde Gustavo Vélez hizo la reapertura oficial del Puesto de Salud del Hospital Rubén Cruz Vélez en el barrio Nuevo Farfán 🏡🙌 Un espacio totalmente renovado y remodelado para brindar atención con calidad y calidez a más de 1.500 tulueños cada mes ✅

Aquí encontrarás:
👨‍⚕️ Consulta de medicina general
🦷 Odontología
🧠 Acompañamiento psicosocial

¡La salud vuelve al barrio Nuevo Farfán! Porque seguimos haciendo obras para los tulueños con salud y bienestar 🫶#ParaSerFelices",0,"04/29/2025 16:23",https://www.instagram.com/p/DJDH2NWvwFQ/,"Secuencia de Instagram",,Total,7108,189,7,1,3,3815,1
18079495426775242,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Seguimos apoyando a nuestros campesinos tulueños! 💪🏼✅

Hoy acompañamos la entrega de insumos agrícolas 🌱 gracias al proyecto Valleagro Paraíso Agrícola, una iniciativa de la @gobvalle 🌾.

Desde la Alcaldía de Tuluá, junto al alcalde @gustavovelezr 🤝 y la SEDAMA, respaldamos a las 132 familias rurales beneficiadas con este importante programa que fortalece el campo y la economía local 👨‍🌾👩‍🌾.
#ParaSerFelices",0,"04/29/2025 11:22",https://www.instagram.com/p/DJClcLrP_ml/,"Secuencia de Instagram",,Total,4143,120,2,2,1,2491,0
18407342155100131,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚍✨Verificando y Garantizando calidad en el transporte escolar 🧐✅.

👦👧 Nuestros niños y niñas merecen llegar seguros y cómodos a sus clases 📚💛. Por eso desde las 6:00 a. m. estamos en las calles de la zona urbana plana acompañando a nuestros niños y verificando que tengan un transporte escolar de calidad. 🏙️ 
Seguimos trabajando con compromiso y 💖 para garantizar su acceso a la educación 🎒✏️. ¡Porque ellos son el presente y el futuro de nuestro municipio! 🌟 #ParaSerFelices",41,"04/29/2025 07:53",https://www.instagram.com/reel/DJCNbolAqgS/,"Reel de Instagram",,Total,6873,89,2,7,4,2003,0
18360542110177438,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎶🎭 ¿Ya conoces los talleres que tenemos en el Centro Cultural del Barrio La Cruz? 🎨🧵

📢 Inscripciones abiertas en la 📍Casa de la Cultura Enrique Uribe White. 
💡 Si vives en el barrio La Cruz, puedes disfrutar de manera gratuita los talleres de: música, percusión, teatro, baile para adulto mayor, bordado, artes plásticas ¡y mucho más para todos! en el Centro Cultural Gustavo Adolfo Jaramillo. 🎹🎭👵🎨🪡 
¡No te quedes por fuera! 🎉✨ #ParaSerFelices 💙✅",0,"04/28/2025 14:27",https://www.instagram.com/p/DJAVysbvmvn/,"Secuencia de Instagram",,Total,3289,64,3,2,4,2006,0
17876472828322088,17841400356362656,infitulua,"INFITULUÁ E.I.C.E","¡Última etapa de obra para la culminación de la obra de la Carrera 28 en Tuluá! 🚧📢

Estamos terminando con la pavimentación de los últimos 20 metros lineales de esta obra en el sector de la Trinidad, 🏗 donde ha surgido un afloramiento de aguas subterráneas que estamos procediendo con su impermeabilización mediante pantalla de protección. 

De esta manera seguimos trabajando para construir ciudad 🛣 

 #ParaSerFelices 💙",39,"04/28/2025 10:18",https://www.instagram.com/reel/DI_4tZ7J5jL/,"Reel de Instagram",,Total,4427,94,9,5,4,2552,2
17917838840983185,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉 ¡Así se vivió el Carnaval del Juego 2025! 🎠✨

Un día lleno de sonrisas, juegos, premios y mucha alegría en el Parque de la Guadua, donde celebramos a nuestros niños y niñas como se merecen. 🧒👧 Nuestra gestora social, Luz Elena Londoño, acompañó esta gran fiesta, que fue pura magia, amor y felicidad. 💖 ¡Gracias a todos los que hicieron parte de esta celebración inolvidable!
¡Seguimos construyendo una #NiñezFeliz en una Tuluá #ParaSerFelices! 🎊🎈

#CarnavalDelJuego2025 🎯🎲👾 #SúmateJugando #DíadelaNiñez",61,"04/28/2025 09:49",https://www.instagram.com/reel/DI_1wHzvCJ_/,"Reel de Instagram",,Total,3715,49,5,0,1,1410,0
18067618970478921,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Así vivimos el Primer Día del Contest BMX en el SkatePark Niko Tigreros! 🚴‍♂️🔥

Hoy compartimos espacios con la comunidad en este importante escenario deportivo, durante nuestra Jornada Descentralizada.

Emprendimiento, deporte y talento se unieron en una jornada llena de energía y pasión 🛹✨.
Además, llevamos Atención SISBÉN, vacunación y programas de prevención, acercando los servicios de la Administración Municipal a todos los tulueños. ✅

El BMX Freestyle, ahora como deporte olímpico, nos impulsa a soñar en grande junto a nuestros bikers. 🚀
#ParaSerFelices",0,"04/26/2025 17:36",https://www.instagram.com/p/DI7hyEWvA0k/,"Secuencia de Instagram",,Total,4781,138,4,2,0,2545,0
18084258322634275,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#ResumenSemanal | Conoce aquí las noticias más destacadas de la semana ➡️➡️ 45 segundos #ParaSerFelices ✅✌🏽",55,"04/26/2025 16:00",https://www.instagram.com/reel/DI7WwMZvWtd/,"Reel de Instagram",,Total,5638,62,10,2,2,2118,1
17921086955963353,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Así hemos vivido este gran día! 🎉👧🧒

Con alegría, diversión, premios y muchísimas sonrisas nuestra gestora social, Luz Elena Londoño, compartió y celebró el Carnaval del Juego 2025 en honor a nuestros niños y niñas en el Parque de la Guadua. 🥳

¡Un día lleno de magia y felicidad para construir una #NiñezFeliz y una Tuluá #ParaSerFelices! ✨🎈
¡Gracias por ser parte de esta fiesta!

#CarnavalDelJuego2025 #NiñezFeliz 🎠🎊

@gobvalle @equidadvalle",0,"04/26/2025 13:47",https://www.instagram.com/p/DI7HlXuvKcb/,"Secuencia de Instagram",,Total,6435,134,6,1,3,3504,0
18044026175429776,17841440739178712,policiavalledelcauca,"Policia Valle del Cauca","#AEstaHora en Consejo de Seguridad con @alcaldiadetulua trabajamos conjuntamente sobre las medidas preventivas y dispositivos de seguridad que activaremos en el marco de los últimos hechos presentados. 

#TrinomioDeLaSeguridad

#ConstruyendoSeguridad",0,"04/26/2025 13:14",https://www.instagram.com/p/DI7D1Mvysk_/,"Secuencia de Instagram",,Total,4618,119,0,2,0,,
17867148336281379,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡YA INICIÓ EL CARNAVAL DEL JUEGO! 🎉🎈

Hoy el Parque de la Guadua se llena de sonrisas, diversión y muchísimos juegos para todos los niños y niñas 👧🧒
¡La entrada es GRATIS! Ven y disfruta hasta las 5:00 p.m. ⏰

Hay sorpresas, alegría y mucha diversión esperándote… ¡No te lo pierdas! ✨#ParaSerFelices

#CarnavalDelJuego2025 #NiñezFeliz #ParaSerFelices 🎠🎊",0,"04/26/2025 09:26",https://www.instagram.com/p/DI6puhOgAe7/,"Secuencia de Instagram",,Total,4003,122,3,0,3,1988,0
17845124379466005,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","ASÍ VIVIMOS NUESTRA RENDICIÓN DE CUENTAS 2024 ✨

Un espacio para contarle a los tulueños todo lo que hemos logrado juntos durante el año 2024.🙌
Seguimos trabajando con el corazón por una Tuluá #ParaSerFelices💙💪🏼",34,"04/25/2025 17:01",https://www.instagram.com/reel/DI44-yePCyB/,"Reel de Instagram",,Total,3226,48,3,0,1,1294,0
17969474123740132,17841465213107155,tuluaculturacol_,"DEPARTAMENTO DE ARTE Y CULTURA","Ya somos casi 200 estudiantes participando activamente en nuestros talleres del Centro Cultural Fernán Muñoz de Aguaclara… ¡y seguimos creciendo! 🚀

Este logro demuestra que la cultura está más viva que nunca en nuestra comunidad.
Gracias a cada niño, joven y adulto que cree en estos espacios como caminos de aprendizaje, expresión y transformación.

Desde la administración municipal y el Departamento Administrativo de Arte y Cultura, seguimos apostándole al talento local.
¡Ven y haz parte tú también! ❤️",59,"04/25/2025 16:09",https://www.instagram.com/reel/DI4yuZORN9Q/,"Reel de Instagram",,Total,1711,43,3,2,0,,
17967712391747021,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","✨💙 Un año de retos, un año de logros... y un gran equipo detrás de cada paso.

Gracias al compromiso incansable de un equipo humano que trabaja con el corazón, hoy entregamos una jornada de transparencia, resultados y amor por nuestro municipio. 🏙️💪🏼🫱🏼‍🫲🏽📈

¡Gracias Tuluá por creer, por acompañarnos y por permitirnos servirte! #ParaSerFelices 🙏🏻💙",44,"04/25/2025 14:32",https://www.instagram.com/reel/DI4n2y7vzES/,"Reel de Instagram",,Total,5480,138,48,5,1,3187,0
17872886409242489,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Rendición de Cuentas 2024! 📈📊✅

Una jornada de transparencia, logros y compromiso con Tuluá.
El ingeniero Gustavo Adolfo Vélez Román (@gustavovelezr) comparte con la ciudadanía los avances de su gestión al frente de la Alcaldía Municipal en la vigencia 2024.

#ParaSerFelices 💙✌🏽",0,"04/25/2025 08:31",https://www.instagram.com/p/DI3-oNMA0ep/,"Secuencia de Instagram",,Total,5010,147,6,1,1,2734,0
17854010586386503,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","¡Reconociendo el poder de nuestras mujeres!
Con orgullo celebramos la entrega de certificados del taller sobre empoderamiento femenino, un espacio transformador en el que participaron 80 madres del municipio de Tuluá.

Gracias al trabajo conjunto entre la Coordinación de Mujer y el programa de Renta Ciudadana, seguimos apostándole al crecimiento personal, la autonomía y el liderazgo de las mujeres tulueñas.

¡Felicitaciones a todas las participantes por su compromiso y fuerza!
Este es solo el comienzo de grandes cosas.",0,"04/24/2025 09:09",https://www.instagram.com/p/DI1eQe_JJ2S/,"Secuencia de Instagram",,Total,6298,113,2,0,0,,
18043319651176335,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉 ¡Prepárate para un día inolvidable! 🪅

Estas son las recomendaciones que debes tener en cuenta para disfrutar al máximo este sábado, 26 de abril, en el #CarnavaldelJuego 🎭✨ 
👉 Desliza y descubre todo lo que necesitas para vivir un día lleno de magia, alegría y diversión en el 📍 Parque de la Guadua. 🌈🎈

¡Porque estaremos listos #ParaSerFelices! 💃🕺💫",0,"04/24/2025 08:51",https://www.instagram.com/p/DI1cKxxp4rm/,"Secuencia de Instagram",,Total,2405,31,10,0,0,1468,0
18056714905949458,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","¡Invitación Especial al Día del Niño!
Prepárate para un día lleno de juegos, risas y sorpresas en el Parque de la Guadua en Tuluá.
Este sábado 26 de abril, desde las 10:00 a.m. hasta las 5:00 p.m., ven con tu familia y celebra con nosotros.

¡Habrá actividades, regalos, diversión y mucha alegría para los más pequeños!
¡Te esperamos con los brazos abiertos!",46,"04/24/2025 05:39",https://www.instagram.com/reel/DI1GAsURox9/,"Reel de Instagram",,Total,4073,101,23,2,0,,
18044821184610888,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉👧🧒 ¡El Parque de la Guadua se llena de magia por el Día del Niño! 🎈🎠

Este 26 de abril prepárate para una aventura inolvidable 🌳✨. Ya tenemos listo el mapa con la ruta y todas las estaciones 🗺️ donde la diversión no se detiene.

🎯 Juegos, shows, sorpresas, dulces y muchas sonrisas te esperan… ¡Y lo mejor de todo: ENTRADA GRATIS! 😍🎁

📍 Aquí lo encontrarás TODO. Solo faltas tú… ¡Te esperamos! #ParaSerFelices💙✌🏼",0,"04/23/2025 15:59",https://www.instagram.com/p/DIzoReysdQS/,"Secuencia de Instagram",,Total,3521,63,28,0,6,2006,3
18338286157093269,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¿Sabes qué es una Rendición de Cuentas? 🤔
¿Sabías que tú puedes participar y hacer parte del control ciudadano?
🔍
Este viernes no te pierdas nuestro Informe de Gestión 2024
Ingresa a nuestro portal web y podrás: 
📊 Ver el informe
✍️ Inscribir tus propuestas

📲 Conéctate este 25 de abril a las 9:00 a.m. por Facebook Live 🔴🔵
¡La participación ciudadana también es #ParaSerFelices! ✅💙",53,"04/23/2025 10:22",https://www.instagram.com/reel/DIzBqsGsUyC/,"Reel de Instagram",,Total,3297,24,2,1,0,1202,1
17924961567060025,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","📚✨ ¡Nos preparamos para las Pruebas Saber 11! 🚀

Con la Secretaría de Educación hicimos un recorrido por nuestras instituciones educativas 🏫, donde realizamos el primer simulacro de las Pruebas Saber 11 📝. 💪 Estamos comprometidos con mejorar la calidad educativa y preparar a nuestros estudiantes para que alcancen los mejores puntajes 🎓🏆 🇨🇴🎯 Educación #ParaSerFelices ✌🏼💙",52,"04/23/2025 06:46",https://www.instagram.com/reel/DIyo99bpCrd/,"Reel de Instagram",,Total,11838,62,7,1,1,3360,0
17933613524908449,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Seguimos con la Inspección y verificación en Tuluá! 🕵️‍♂️🏘️
🏘️ En esta ocasión, con la Secretaría de Gobierno y nuestros Gestores de Convivencia, estamos realizando inspecciones a establecimientos residenciales para garantizar que cumplan con toda la 📄 documentación y la 📚 reglamentación vigente.

✅ ¡Trabajamos por un municipio ordenado y en regla! 📍Recuerda: las leyes son para todos. 💪⚖️",26,"04/22/2025 16:46",https://www.instagram.com/reel/DIxI4TzvCai/,"Reel de Instagram",,Total,6926,39,4,0,4,2279,0
18142301752376751,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","Entrega de Mercados a Madres Gestantes y Lactantes en Tuluá

Gracias al convenio entre la Gestora Social del municipio de Tuluá y la Fundación Gotitas de Amor Éxito, se realizó con éxito la entrega de 100 mercados a madres gestantes y lactantes de nuestra comunidad.

Esta articulación refleja el compromiso por el bienestar y la nutrición de las madres y sus bebés, fortaleciendo el acompañamiento en esta etapa tan importante de sus vidas.

¡Seguimos trabajando unidos por el bienestar de las familias tulueñas!",0,"04/22/2025 08:58",https://www.instagram.com/p/DIwTUuTpX9o/,"Secuencia de Instagram",,Total,7654,119,9,14,0,,
17896387629089669,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","85 cuidadores certificados para transformar vidas 🎓💙

Gracias a un proceso liderado por la Secretaría de Bienestar Social en articulación con el SENA, 85 personas que han dedicado su vida al cuidado de adultos mayores y personas con discapacidad, hoy reciben su certificación en nivel avanzado. 👩‍⚕️👨‍⚕️

Con esto, seguimos construyendo una Tuluá más amable e incluyente, donde el trabajo y la vocación de servicio son reconocidos y valorados. 💙 #ParaSerFelices",0,"04/22/2025 06:59",https://www.instagram.com/p/DIwFv4wAbBq/,"Secuencia de Instagram",,Total,5757,109,0,1,7,3319,0
18071316835932898,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🕊️ Unidos por la memoria y la dignidad de los que ya no están

Hoy con todo el Gabinete Municipal del alcalde @gustavovelezr y @concejomunicipaltulua, acompañamos la conmemoración del primer año de fallecimiento de Carlos Arturo Londoño, Clarivet Ocampo y Eliecid Ávila Ávila. 

🌹Un acto impulsado por sus familias, el municipio y la @fundacioninmemoriam11, en Memoria a los 11 Diputados, para honrar su vida, su legado y reafirmar nuestro compromiso con la paz, la verdad y la democracia.",0,"04/21/2025 09:58",https://www.instagram.com/p/DIt1c3lvaa0/,"Secuencia de Instagram",,Total,4230,101,4,1,4,2357,1
18265252201273702,17841408456849658,equidadvalle,"Secretaría de Equidad Valle","¿Sabías que existen medidas de atención para mujeres en riesgo por violencias basadas en género?

Conoce más aquí 👉🏻👉🏻",0,"04/21/2025 05:03",https://www.instagram.com/p/DItTrmasues/,"Secuencia de Instagram",,Total,2513,41,3,0,0,,
18068140918751446,17841465213107155,tuluaculturacol_,"DEPARTAMENTO DE ARTE Y CULTURA","¡Hoy Tuluá vibró con el folclor y la fe!
Nuestro municipio fue el escenario del IX Festival Nacional de Danza Folclórica Religiosa ✨ un verdadero Encuentro de Paz, Fe y Tradición.

Agrupaciones de México, Guaviare, Huila, Cundinamarca, Nariño, Quindío y Valle del Cauca nos deleitaron con sus danzas llenas de color, devoción y cultura
🌎💃🕊️

Desde la Procesión al Niño Jesús hasta la Danza a Nuestra Señora de Aranzazu, cada presentación fue un homenaje al alma de nuestros pueblos.

¡Gracias a todos los grupos y asistentes por hacer de este día una celebración inolvidable!
¡Que viva el folclor colombiano!",60,"04/19/2025 17:43",https://www.instagram.com/reel/DIpg0ONxPXd/,"Reel de Instagram",,Total,3380,115,8,18,0,,
17869059510260059,17841440739178712,policiavalledelcauca,"Policia Valle del Cauca","Departamento de Policía Valle 🚨

En el marco del Plan Semana Santa Segura 2025, nos encontramos realizando puestos de control en puntos estratégicos del municipio de Tuluá, con el fin de garantizar la seguridad y convivencia ciudadana. 👮‍♂️👮‍♀️

🚔 Nuestro compromiso es velar por el bienestar de todos los ciudadanos y visitantes durante esta temporada.

🙏🏼 ¡Trabajamos por una Semana Santa en paz!",46,"04/17/2025 07:27",https://www.instagram.com/reel/DIjQyrYMyYU/,"Reel de Instagram",,Total,5996,85,1,0,0,,
18400109266108927,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉 ¡Conoce el Consejo Municipal de Juventudes! 🗣️💚

Si tienes entre 14 y 28 años, esta info es para ti 👀👇
El CMJ es un espacio de participación ciudadana donde los jóvenes pueden alzar la voz, proponer ideas 💡 y trabajar por el futuro de Tuluá 🙌🏼. Muy  pronto te contaremos más ✅",30,"04/16/2025 13:04",https://www.instagram.com/reel/DIhRUB7PQZW/,"Reel de Instagram",,Total,8468,75,15,2,4,4003,2
18078220477687736,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Agéndate esta Semana Santa! ✝️

Tuluá te espera con una programación especial para vivir la Semana Mayor en paz ✨, reflexión 🙏 y tradición ⛪

Descubre aquí todo lo que nuestras iglesias tienen preparado 📅🕊️

¡Ven a Tuluá y vive una experiencia única! #ParaSerFelices 💙",0,"04/16/2025 08:52",https://www.instagram.com/p/DIg11y0AcES/,"Secuencia de Instagram",,Total,7186,49,5,0,6,2616,0
18037761740270946,17841400356362656,infitulua,"INFITULUÁ E.I.C.E","🌙🛠️ ¡Toda la noche trabajando por Tuluá! 🚧

Mientras dormías, nosotros dejamos la carrera 30 y su intercambiador a punto de estreno.

Hoy ya luce casi lista y estamos ultimando detalles de señalización, coordinando semáforos y dejando todo en regla para que los tulueños la usen sin problema.

🚦✅ ¡Así continuamos mejorando nuestra movilidad! #ParaSerFelices",34,"04/16/2025 06:23",https://www.instagram.com/reel/DIgkrZVgLH_/,"Reel de Instagram",,Total,5375,120,21,8,1,2827,2
18158663401357576,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧¡Seguimos socializando en la carrera 30!➡️

Estamos hablando con los tulueños sobre el cambio de sentido vial en la carrera 30 y el nuevo intercambiador. ↩️
¡Recuerda que este sector ya tiene una nueva dirección! 🚗
Asi mejoramos la movilidad en nuestro municipio #ParaSerFelices. ✅💪🏼💨",48,"04/15/2025 17:10",https://www.instagram.com/reel/DIfJDJ3PRh6/,"Reel de Instagram",,Total,22931,192,20,10,7,5866,2
17946927428966853,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎨💪 ¡Estamos renovando el  Doce de Octubre!

La casa del deporte tulueño se está transformando 🏟️✨ con la recuperación de la grama, las graderías y muy pronto la pista atlética 🏃‍♀️🏃, este escenario vuelve a ser ese lugar lleno de pasión, comunidad y movimiento 💙💪🏼

Aquí entrenan nuestros niños, jóvenes y deportistas. ¡Y ahora lo podrán hacer en un estadio más bonito, más seguro y más activo! 🏆 #ParaSerFelices ✌🏼",43,"04/15/2025 13:08",https://www.instagram.com/reel/DIeuZQ7PTh1/,"Reel de Instagram",,Total,15409,122,2,8,0,2689,0
17929182000036588,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚦 ¿Ya conoces cómo funciona el nuevo intercambiador? 👀

🚗 Con el nuevo intercambiador, debes conocer el nuevo sentido vial: Si vienes en sentido norte-sur hacia el centro, ahora debes tomar la Carrera 29A hasta la Calle 25, donde podrás acceder al intercambiador o girar a la derecha.
📍La Carrera 30 cambia y ahora será en un solo sentido: sur-norte. 👷‍♂️ Ya iniciamos la demarcación vial y estamos socializando con la comunidad junto al equipo de Movilidad y nuestros agentes de tránsito.

⚠️ ¡Maneja con precaución y respeta la señalización!✅",41,"04/15/2025 07:10",https://www.instagram.com/reel/DIeFYC_gAX1/,"Reel de Instagram",,Total,37118,350,196,23,16,9271,18
17859162768399778,17841405319886733,central_de_transportes_tulua_,"Tulua central de transportes • Terminal Tulua • transporte Tuluá","¡Así se vivió la primera gala de eliminatorias del Festival Infantil de música popular de la @lacarinosatulua en la Central de Transportes!

El pasado sábado, 12 pequeños artistas subieron al escenario con una sola meta: conquistar al público y al jurado con su talento; quedaron seleccionados 10 semifinalistas que siguen soñando con convertirse en grandes cantantes.

¡Gracias a todos los que hicieron parte de esta increíble jornada!

Semifinal el próximo 26 de abril en el parque de la guadua y la gran final el 3 de mayo aquí en la central de transportes Tuluá 

Invitan: @alcaldiadetulua @central_de_transportes_tulua_ @lacarinosatulua 

¡La música popular infantil tiene futuro y se vive en nuestra Central!

#centraldetransportesdetuluá #viajaconfiableyseguro #conectandosueños",57,"04/15/2025 06:10",https://www.instagram.com/reel/DId-GXMxN5w/,"Reel de Instagram",,Total,2845,46,9,3,0,,
17866164717280186,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","💙 ¡Más de 70 tulueños ya tienen su certificación de discapacidad!

Brindamos atención a los tulueños que actualizaron sus datos y pudieron recibir su certificación de discapacidad, un documento fundamental para acceder a beneficios y programas del Estado.✅💪🏼
Seguimos trabajando con compromiso por una Tuluá más accesible e incluyente. #ParaSerFelices",59,"04/14/2025 16:01",https://www.instagram.com/reel/DIcdS8BvEW-/,"Reel de Instagram",,Total,3093,46,2,0,4,1269,0
17888098320238940,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎒⚽ ¡El deporte también llega a la zona rural!

Entregamos implementos deportivos para los niños y niñas de los corregimientos La Iberia y Bocas de Tuluá, gracias a una alianza con la Fundación Colomboamericana VivaHope 🤝✨🥹🏃‍♀️🏃‍♂️ Esto es lo que nos mueve: llevar oportunidades reales a cada rincón de Tuluá, especialmente a nuestra zona rural 🌿 Seguimos entregando felicidad, salud y oportunidades para acompañarlos en su crecimiento #ParaSerFelices 🙌",74,"04/14/2025 09:08",https://www.instagram.com/reel/DIbt_vQAxF4/,"Reel de Instagram",,Total,7556,39,10,8,0,2470,1
18059872196032955,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","¡Inspección, vigilancia y control este fin de semana!🔍🥩🐟 

Con la Secretaría de Salud, junto a la Secretaría de Gobierno 🏛️ y la Policía Nacional 🚓, iniciamos  operativos en puntos de venta para verificar que los productos sean de calidad y no representen riesgos para la salud de los tulueños.

Porque en esta Semana Santa ✝️, cuidamos la salud #ParaSerFelices 💙",61,"04/13/2025 08:25",https://www.instagram.com/reel/DIZEQYygJEE/,"Reel de Instagram",,Total,7407,46,2,2,2,2450,1
18056234318517872,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","Si vas a la Feria solo por la rumba, te estás perdiendo la mitad del plan... 🔥

Vení y descubrí cada una de las 12 áreas de exposiciones que tenemos para ti, te  vas a sorprender. 💃

¡Vívela del 19 al 23 de Junio ! 

¡Te esperamos oís! 🎉🥳🎆

#feriadetuluá #tuluá #feria #hayquesentirla #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle",51,"05/06/2025 16:59",https://www.instagram.com/reel/DJVNZlmRvc_/,"Reel de Instagram",,Total,11374,125,21,4,0,,
18130313257408165,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌟✨ ¡Fin de semana de #RutaDeLaFelicidad en Siete Vueltas! 🎨🎭🎈

Llevamos arte, cultura y recreación a esta comunidad, reafirmando nuestro compromiso de construir un Tuluá más unido y solidario. 💙🏡

💪🏼 ¡Sigamos trabajando juntos por una Tuluá llena de oportunidades y bienestar #ParaSerFelices! 🌍",46,"03/31/2025 13:16",https://www.instagram.com/reel/DH4HTfDvU3Z/,"Reel de Instagram",,Total,3000,31,1,0,0,1131,0
17929231569018408,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🔊 ¿El exceso de ruido te molesta? 🚫🎧

Esta es una problemática que nos afecta a todos 😖 y es importante ponerle control. Si tienes una denuncia, ¡actúa! 📢⚖️

📍 Conoce aquí dónde puedes comunicarte y denunciar.
✅ El cambio comienza contigo. 💪🌎

#ParaSerFelices",50,"03/31/2025 16:52",https://www.instagram.com/reel/DH4gDmGvEtZ/,"Reel de Instagram",,Total,11146,125,31,2,8,3618,0
17897998317171679,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌟✨ ¡Iniciamos el Mes de la #NiñezFeliz en Tuluá! 🎈🎠

Llegó abril, un mes lleno de risas, juegos y alegría para todos los pequeños de nuestro municipio. 🏃‍♂️🎨🎶 ¡Prepárate para una gran celebración donde conectaremos con la naturaleza! #ParaSerFelices 💙🌿🌻",38,"04/01/2025 09:41",https://www.instagram.com/reel/DH6Tk5kgMgP/,"Reel de Instagram",,Total,5999,65,5,5,1,1595,0
18074744149771597,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌊💪 ¡Canalización del río Tuluá se activa en dos frentes! 💙🏗️

En esta ocasión, el proceso seguirá en el sector Brisas del Valle y Bomberos Centro, buscando mitigar riesgos y evitar emergencias en esta temporada de lluvias. 🚜☔

🔹 Seguridad para la comunidad.
🔹 Respaldo de la CVC.
🔹 Atención al llamado ciudadano.

📢 ¡Juntos construimos una Tuluá más segura #ParaSerFelices! 💙",32,"04/01/2025 16:47",https://www.instagram.com/reel/DH7EUwhP1iU/,"Reel de Instagram",,Total,6883,62,11,4,1,2228,0
