"Identificador de la publicación","Identificador de la cuenta","Nombre de usuario de la cuenta","Nombre de la cuenta",Descripción,"Duración (segundos)","Hora de publicación","Enlace permanente","Tipo de publicación","Comentario sobre los datos",Fecha,Visualizaciones,"Me gusta","Veces que se compartió",Comentarios,"Veces que se guardó",Alcance,Seguimientos
17913268383137107,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌾💚 ¡Los campesinos llegaron con alegría y así se vivió la Fiesta Campesina! 🎉👒

Desde todas las veredas y corregimiento de la zona rural alta, media y plana, nuestros campesinos tulueños vivieron una jornada llena de música, sabor, tradición y orgullo por lo nuestro 🎶🍲🌿

😄 Con sonrisas sinceras y corazones contentos, disfrutaron de un espacio pensado especialmente para ellos, celebrando su día en el marco de la #67FeriaDeTuluá.

👨‍🌾🤝 Gracias al trabajo articulado con EMTULUÁ, hoy el campo también tiene su lugar en la feria. Porque cuando reconocemos a quienes siembran la vida, cultivamos felicidad. 🌟 ¡Así construimos espacios #ParaSerFelices!",51,"06/22/2025 11:05",https://www.instagram.com/reel/DLNlS5iPVoD/,"Reel de Instagram",,Total,4817,44,30,1,0,1483,0
18389619469137440,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉 ¡Éxito total en la Plazoleta del Mecato! 🍬🧁

12 emprendedores tulueños vendieron todos sus productos en este espacio que ya es símbolo de sabor, tradición y empuje local 👏💪
Así se mueve la economía de nuestro municipio: con el apoyo de la gente, con la confianza en lo nuestro y con el corazón que solo se vive en la #FeriaDeTuluá ❤️🛍️

🌟 Gracias a los tulueños por creer en nuestros emprendedores y demostrar que cuando hay talento local, hay respaldo y hay ventas. #ParaSerFelices #HayQueSentirla",58,"06/22/2025 10:36",https://www.instagram.com/reel/DLNi0FtvxeY/,"Reel de Instagram",,Total,3817,47,0,3,0,2623,1
18069807284064860,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌾🎉 ¡La tradición campesina volvió a brillar en la Feria de Tuluá! 💚👒

Más de 3.000 campesinos de la zona alta, media y plana del municipio, provenientes de sectores como Barragán, Puerto Frazadas, Tochecito, San Rafael, entre otros, disfrutaron del gran Reencuentro Campesino, una jornada llena de alegría, sabor y raíces 🌄🎶

🥣 Desayuno, almuerzo, merienda, cocteles, música en vivo y lo mejor del espíritu rural hicieron de este domingo una verdadera fiesta para el alma 💃🎤🌽

Este emotivo encuentro se realizó en articulación con EMTULUÁ y la Secretaría de Desarrollo Agropecuario y Medio Ambiente de la Alcaldía de Tuluá, reafirmando el compromiso con quienes cultivan el corazón de nuestra tierra 🌱🤝 #ParaSerFelices #HayQueSentirla",0,"06/22/2025 09:29",https://www.instagram.com/p/DLNbYlkgmI8/,"Secuencia de Instagram",,Total,8408,194,49,1,1,4913,1
18069590333297033,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","“En el marco de la Feria 67 de Tuluá, la Administración Municipal realizó una emotiva Pasarela Sin Barreras, un espacio inclusivo que visibiliza y celebra la diversidad, donde participaron personas con distintas discapacidades, demostrando que la moda y el arte son para todos.”",0,"06/22/2025 09:24",https://www.instagram.com/p/DLNazEAsnUH/,"Secuencia de Instagram",,Total,15960,302,11,3,0,,
17850296385483761,17841419499265733,asdeoccidente.oficial,"ASDEOCCIDENTE 🐎","67 EXPOSICIÓN EQUINA GRADO A
TULUÁ 2025

TROCHA Y GALOPE
GRAN CAMPEONATO DE CABALLOS

GC JMP LEGENDARIO DEL ESMERALDAL HIJO DE RENEGADO DE LAS LEYENDAS FC X SERENATA DE LAS AGUADAS FC ABM PRODIGIO DE MARIA ROSA FC
MONTA: EDUARD GARCÍA LEZCANO

CR IMPONENTE DE SAN FRANCISCO HIJO DE ONIX FC X SONATA ABM ZEUS DE ALEJANDRIA 
MONTA: JAIRO ALEXANDER SARRIA

1F VICTORIOSO DE PLAYA LINDA HIJO DE AARON FC X DAMA DEL CAIRO ABM ENCANTO FC
MONTA: ROBERTO CARLOS ARIAS 

2F SOBERANO DEL MONASTERIO HIJO DE INQUIETO DE LAS GUACAS X EMPERATRIZ ABM CONSUL DE GRAN DINASTIA FC
MONTA: ROBINSON OVIEDO

3F HORUS DE SANTA CAROLA HIJO DE TYFON DE SANTA ISABEL FC X PERSEVERANCIA DE RANCHO VIEJO ABM DON JUAN
MONTA: JAIME ALBERTO PINEDA

4F SUBLIME DE LA MELISSA HIJO DE DOBLE 7 DE LA MACARENA FC X FRAGANCIA DE LUSITANIA ABM FANTASTICO DE LAS GUACAS
MONTA: FREDY PELAEZ CORREA",0,"06/22/2025 08:58",https://www.instagram.com/p/DLNX2eBMSoe/,"Secuencia de Instagram",,Total,21741,326,6,0,0,,
17877885312244458,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","#FeriadeTuluá2025 | 🌺🏆 ¡Las flores también compiten en la Feria de Tuluá! 🌿✨

En el Pabellón de Plantas Ornamentales se llevó a cabo el juzgamiento y premiación de orquídeas y bonsáis, con expertos jueces de Pereira, Armenia, Cali y Buga 🌸🎋🔍
Cada especie fue evaluada por su belleza, técnica y categoría, resaltando lo mejor de la naturaleza hecha arte 💫🌼

💐 Ven y visita esta zona única, donde los sueños florecen y cada planta cuenta una historia de dedicación y amor por lo natural 🌷🪴

📍Te esperamos en el Coliseo de Ferias Manuel Victoria Rojas.
¡Descúbrelo y enamórate de este jardín vivo! 🌿💖 #HayQueSentirla  #ParaSerFelices",0,"06/22/2025 08:45",https://www.instagram.com/p/DLNWT07AJvl/,"Secuencia de Instagram",,Total,4042,35,1,0,1,2648,1
18050010908154114,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎬 Una experiencia que no se puede contar... ¡hay que vivirla! 💫🔥

DELIRIO no solo fue un espectáculo, fue una explosión de emociones que dejó huella en el corazón de quienes lo vivieron.
Salsa, circo y orquesta se fusionaron en una puesta en escena que rompió todos los esquemas y convirtió la noche en pura magia ✨💃🎪 Gracias @delirio.oficial 🤩😎

Lo que pasó en el Coliseo de Ferias fue inolvidable, irrepetible y profundamente tulueño.
¡Así se escribe la historia de una Feria que se atrevió a soñar en grande! 🌟 #HayQueSentirla #ParaSerFelices",55,"06/22/2025 07:51",https://www.instagram.com/reel/DLNQCqDAeml/,"Reel de Instagram",,Total,14406,274,14,9,7,7007,1
18163342402360746,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🌟 DELIRIO encendió la magia en la 67 Feria de Tuluá 💃🎪🎷

Por primera vez, el Coliseo de Ferias Manuel Victoria Rojas fue el escenario de @delirio.oficial Salsa, Circo y Orquesta, un show que desbordó arte, ritmo y emoción ✨🎭💫
Más de 3.000 tulueños vibraron con esta noche inolvidable en el corazón del Pueblito Artesanal 🏡🔥
💃 Música, luces, colores y mucho sabor caleño hicieron de este sábado de salsa una verdadera fiesta para el alma 🎉🎶🕺

¡La salsa se vive, la feria se siente y Tuluá baila feliz! 💙💃🌈
#67FeriaDeTuluá #ParaSerFelices #HayQueSentirla",0,"06/21/2025 22:35",https://www.instagram.com/p/DLMQjH7AY_2/,"Secuencia de Instagram",,Total,16459,385,24,5,9,9057,3
18070462202486524,17841440739178712,policiavalledelcauca,"Policia Valle del Cauca","📣 ¡La seguridad es primero en la Feria de Tuluá! 🎉👮‍♀️

Durante todos los eventos de la Feria de Tuluá 2025, la Policía Nacional estará presente con acompañamiento permanente para garantizar el orden, la tranquilidad y el disfrute seguro de propios y visitantes.

👮‍♂️ Controles en los accesos
🎶 Vigilancia en eventos masivos
🚓 Patrullajes constantes en zonas estratégicas

✅ ¡Disfrutemos con responsabilidad!
👁️‍🗨️ Si ves algo sospechoso, repórtalo.
📞 Línea segura: 3133587212

#FeriaDeTuluá2025 #TuluáSegura #AcompañamientoPolicial #CelebraConSeguridad #JuntosPorLaSeguridad",0,"06/21/2025 21:04",https://www.instagram.com/p/DLMGIf1thRX/,"Secuencia de Instagram",,Total,8553,145,2,0,0,,
18513876754055901,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🤠🐎 ¡Nuestra feria también es ganadería!

En la Gran Nacional de Vaquería, vivimos un espacio familiar lleno de tradición y talento 💪🏼

👨‍⚖️ Nuestros jurados nos cuentan cómo se vive esta experiencia con vaqueros de todos los rincones del país 🇨🇴

¡Ven y acompáñanos, porque la Feria de Tuluá también se vive a caballo! 🐴
#FeriaDeTuluá67 #ParaSerFelices #HayQueSentirla",31,"06/21/2025 15:22",https://www.instagram.com/reel/DLLeX-PP7zS/,"Reel de Instagram",,Total,3203,35,0,0,1,1086,0
18529137337032581,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🍩✨ ¡Eyedonuts llegó a la Plazoleta del Mecato!
Las mejores donas 100% artesanales están aquí 😍 esponjosas, deliciosas y hechas con amor 💛

Por primera vez en la Feria de Tuluá, ¡ven, conócelas y pruébalas!
📍Plazoleta del Mecato – ¡Te esperamos!

#FeriaDeTuluá67 #HayQueSentirla #SaborAFeria #DonasArtesanales #Eyedonuts 🍩🎉",49,"06/21/2025 15:10",https://www.instagram.com/reel/DLLdGfmv5sL/,"Reel de Instagram",,Total,7527,71,3,3,0,2971,0
18079653334846631,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🐄🐏 Así estamos viviendo la experiencia ganadera en la 67 Feria de Tuluá 🎉
📍Expo Raza GYR en el pabellón de ganadería
📍Ovinos en el pabellón de especies menores
🥛 Sección de hembras con certificado de crecimiento para leche, avalado por Asocebú Colombia 

¡Tradición, calidad y orgullo del campo! 🇨🇴
#FeriaDeTuluá67 #HayQueSentirla #ParaSerFelices",0,"06/21/2025 15:00",https://www.instagram.com/p/DLLcdZ3Pwyb/,"Secuencia de Instagram",,Total,5242,108,2,0,1,2997,0
18083223763702044,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎸🔥 Vivimos una noche de pura energía y pasión por el rock
En el Pueblito Artesanal del Coliseo de Ferias Manuel Victoria Rojas, los tulueños disfrutaron con alegría la Noche del Rock, un espacio cargado de música, talento y adrenalina.

Con presentaciones de Superlitio, Iron Lord (tributo a Iron Maiden) y Rain of Fire, vivimos una velada inolvidable con bandas de talla nacional e internacional que hicieron vibrar a todos los amantes del rock 🤘🎶

¡Gracias por ser parte de esta noche llena de fuerza, emoción y buena música!😎🤩
#NocheDelRock #FeriaDeTuluá67 #HayQueSentirla",41,"06/21/2025 14:28",https://www.instagram.com/reel/DLLV04bv3ul/,"Reel de Instagram",,Total,4879,72,2,0,1,2580,0
18087405976731778,17841419499265733,asdeoccidente.oficial,"ASDEOCCIDENTE 🐎","67 EXPOSICIÓN EQUINA GRADO A
TULUÁ 2025

PASO FINO COLOMBIANO
GRAN CAMPEONATO DE YEGUAS 

GC EMINENCIA DEL SAMAN HIJA DE EMINENTE DE DOÑA LOLA X CARCAJADA DEL ENCUENTRO ABM CARIÑO DE LA LUISA
MONTA: DIEGO FELIPE CASTRO

CR IRINA DE LOS DOS LEONES HIJA DE BARBA ROJA DE LA THANIA FC X CATARINA DE JUAN ANDRES ROJAS ABM TAMUR
MONTA: ROBINSON OVIEDO 

1F BENDECIDA DE LA CEIBA HIJA DE BARBA ROJA DE LA THANIA FC X DIFERENCIA ABM EXTASIS
MONTA: EDUARD GARCÍA LEZCANO

2F CORONA HIJA DE ENSUEÑO DE LA CORONA FC X MINERVA ABM DULCE SUEÑO DE LUSITANIA FC
MONTA: RUBEN DARIO APARICIO",0,"06/21/2025 13:26",https://www.instagram.com/p/DLLRutTylWu/,"Secuencia de Instagram",,Total,12364,160,1,1,0,,
18083491996695118,17841475057047103,fragmentod,"Fragmento Digital","Doña Flor y Matías participaron en la sesión de Pensamiento Creativo de @tuluaferia",51,"06/21/2025 10:32",https://www.instagram.com/reel/DLK9stjsohk/,"Reel de Instagram",,Total,3776,16,2,2,0,,
18359522653150958,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎯 ¡Tradición, destreza y pasión por el campo! 🐂💥

La vaquería fue protagonista en la Feria de Tuluá 67, reuniendo a los mejores jinetes y ejemplares en una muestra cargada de emoción, habilidad y arraigo por nuestras raíces campesinas. 🇨🇴🤠

Cada lazo, cada maniobra y cada carrera demostró el orgullo y la disciplina de quienes mantienen viva esta tradición ganadera, símbolo de la cultura equina del corazón del Valle.

👏 Agradecemos a todos los participantes, organizadores y al público que vibró con esta exhibición de fuerza, técnica y pasión por el campo.

📍¡La Feria de Tuluá 67 es más campo, más cultura y más identidad!  #ParaSerFelices #HayQueSentirlo",0,"06/21/2025 10:26",https://www.instagram.com/p/DLK9EDuPkCJ/,"Secuencia de Instagram",,Total,5520,120,10,2,1,3117,5
17853325890466837,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🍬🎨 ¡La Feria de Tuluá también se vive con sabor y arte!💙

En la Plaza del Mecato, más de 40 expositores de Tuluá, Zarzal, Bolívar, Trujillo, Riofrío, Andalucía y Bugalagrande, entre otros, te esperan con lo mejor del mecato tradicional vallecaucano. 😋

🧶 Y si lo tuyo es lo hecho a mano, visita nuestros pabellones de artesanías en 🏥 el “Hospital San Antonio” y la 🚂 “Estación del Ferrocarril” 

¡Más de 30 artesanos de diferentes regiones de Colombia exhiben y venden piezas únicas llenas de cultura, historia y creatividad! 🇨🇴

¡Ven, compra, apoya lo nuestro y haz parte de la tradición de la 67 Feria de Tuluá!🤩✅
#HayQueSentirla #FeriaDeTuluá67",0,"06/21/2025 09:35",https://www.instagram.com/p/DLK3Swrgcwi/,"Secuencia de Instagram",,Total,5069,102,4,0,1,2674,0
18059867519464444,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎸🔥 ¡Volvió la Noche del Rock a Tuluá! 🔥🎸

Después de 5 años, el Coliseo de Ferias Manuel Victoria Rojas vibró con lo mejor del rock nacional. Más de 2.000 tulueños alzaron su voz y vivieron una noche épica junto a:

🎤 RAIN of Fire de Tuluá, que nos representará en Rock al Parque 2025
⚡ Iron Lord, tributo oficial a Iron Maiden
🏆 Superlitio, banda colombiana nominada al Latin Grammy

🎶 ¡Una noche para los amantes del rock y un regreso por todo lo alto! #ParaSerFelices #HayQueSentirla",0,"06/20/2025 22:50",https://www.instagram.com/p/DLJtedkATlb/,"Secuencia de Instagram",,Total,16650,396,15,3,14,9205,1
18067511438289713,17841411919702656,hospitalrubencruzvelez,"Hospital Rubén Cruz Vélez","Plazoleta de mecatos en la @tuluaferia numero 67",0,"06/20/2025 20:42",https://www.instagram.com/p/DLJe2mTNCh9/,"Secuencia de Instagram",,Total,8919,55,1,0,2,3279,1
18510742771048337,17841401868736694,guille.londono,"Guillermo Londoño Ricaurte","Con la presencia de nuestra Fuerza Pública, seguimos garantizando la seguridad en la Feria de Tuluá.

Estamos trabajando de manera articulada por la tranquilidad de los tulueños.👩‍✈️

.

.

#tulua #feriatulua #valledelcauca",16,"06/20/2025 18:26",https://www.instagram.com/reel/DLJOnk8Mu4z/,"Reel de Instagram",,Total,3810,68,1,2,0,,
18045103910532917,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🔵 #CápsulasDeFeria | 🌿✨ ¡Desde Pereira llega el @vivero_organico_mandragora a la Feria de Tuluá! 🌵💐

Con más de 9 años de experiencia produciendo orquídeas, suculentas, cactus antiguos y siendo un verdadero negocio verde 🌎🌱

Hoy hacen parte de nuestra feria, trayendo vida, color y sostenibilidad 💚

🛍️ ¡Ven, conócelos y apoya el emprendimiento ambiental en nuestra Feria! #HayQueSentirla #ParaSerFelices",61,"06/20/2025 17:32",https://www.instagram.com/reel/DLJIjwcvP5e/,"Reel de Instagram",,Total,15197,106,9,3,4,6001,1
18049962953390463,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎊 ¡Tuluá está de fiesta! ❤️💚🤍🎉

Más de 5.000 personas respondieron al llamado de volver a nuestra tradición, a la cultura y a lo que somos como pueblo 💙🙌🏼

Con esta gran asistencia, iniciamos con toda nuestra Feria 67… ¡y estamos listos para dar lo mejor de nosotros por Tuluá! 💃🏻🎶

✨ ¡Vengan ahora! La feria ya empezó y #HayQueSentirla 💥",0,"06/20/2025 16:37",https://www.instagram.com/p/DLJC0lMvLhE/,"Secuencia de Instagram",,Total,7072,165,1,2,3,4196,0
18078606304856942,17841400066779739,gustavovelezr,"Gustavo Adolfo Vélez Román","🎉 ¡Regresó la Feria de Tuluá! 💙✨

Una feria que nos une, que sentimos con el corazón y que nos recuerda que los buenos somos más 🙌🏼💪🏼

La alegría del regreso de esta tradición es indescriptible, y por eso quiero invitar a cada tulueño, vallecaucano y colombiano a vivirla con nosotros 🎡🇨🇴 Feria #ParaSerFelices 💙",0,"06/20/2025 15:38",https://www.instagram.com/p/DLI8BP8RRiM/,"Secuencia de Instagram",,Total,21885,470,10,11,0,,
18072587317778760,17841465213107155,tuluaculturacol_,"DEPARTAMENTO DE ARTE Y CULTURA","🎭✨ ¡Tuluá vivió una fiesta inolvidable! ✨🎭

El color, la alegría y el talento se tomaron nuestras calles con el I Concurso de Comparsas del Carnaval del Pueblo, una celebración que nos unió en tradición, ritmo y pasión. ¡Gracias a todos por hacer historia junto a nosotros! 🥳💃🏽

👏🏆 Felicitamos con orgullo a nuestros ganadores:

🥇 1er Puesto: Extreme Force — ¡Una explosión de energía y creatividad que dejó al público sin aliento!
🥈 2do Puesto: Alquileres López Production’s — Una puesta en escena impecable que llenó de magia nuestro carnaval.
🥉 3er Puesto: Tradición Mestiza — Cultura y raíces que tocaron el corazón de todos los tulueños.
🏅 4to Puesto: Love Dance — Ritmo, alegría y un derroche de talento juvenil que nos puso a vibrar.

Gracias a cada comparsa por su entrega, su amor por nuestras tradiciones y por hacer de este carnaval una experiencia única. ❤️
¡Tuluá baila, canta y celebra con el alma! 🌟

#CarnavalDelPuebloTuluá #ComparsasConPasión #TuluáEsFiesta #OrgulloTulueño  @alcaldiadetulua  @tuluaferia @mincultura",0,"06/20/2025 14:09",https://www.instagram.com/p/DLIxzjiud70/,"Secuencia de Instagram",,Total,14541,276,31,1,0,,
18041476838635063,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚀 ¡Por primera vez en la Feria de Tuluá llega el Pabellón de Tecnología, Ciencia e Innovación! 🤖💡

Aquí encontrarás robótica, software, comunicaciones, aulas STEAM y charlas de inteligencia artificial 🧠💻

✨ Con la presencia de NIDO, estrategia de apoyo a emprendedores del Valle 💼👏 @gobvalle 
¡Tecnología para aprender, crear y soñar! 🌟 Tecnología #ParaSerFelices 💙",0,"06/20/2025 12:58",https://www.instagram.com/p/DLIpwaBvIPU/,"Secuencia de Instagram",,Total,4197,64,5,0,1,2341,0
18084638191688701,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎭 Revive el Ritmo y color que vivimos en el Carnaval del Pueblo 🎶🌈
La calle 25 se transformó en un escenario de fiesta, tradición y mucha creatividad 🤩💃🏻

Comparsas llenas de vida homenajearon lugares icónicos como el Teatro Sarmiento y el Lago Chillicote 🐦✨

¡Así arrancamos con toda la energía la Feria 67! 💥
#CarnavalDelPueblo #Feria67 #HayQueSentirla #ParaSerFelices",48,"06/20/2025 12:31",https://www.instagram.com/reel/DLIl22_P_2b/,"Reel de Instagram",,Total,31842,360,26,2,5,9377,11
18069789275298698,17841405611300510,labakana103.1,"Tu Emisora La Bakana 103.1 FM","🎉 ¡Estuvimos en el inicio de la Feria de Tuluá y fue una fiesta total! 🥳 

Vimos comparsas llenas de color, familias enteras disfrutando y mucha alegría en cada rincón. Desde los más chiquitos hasta los más grandes, todos gozaron… y aquí te mostramos un poquito de lo que vivimos con el equipo de La Bakana. 💃🕺🎭

@alcaldiadetulua

#FeriaDeTuluá2025 #LaBakanaEnLaCalle",0,"06/20/2025 10:23",https://www.instagram.com/p/DLIYAG8uKuX/,"Secuencia de Instagram",,Total,13531,230,8,0,0,,
17958225164802055,17841404423283695,supergiroscentrodelvalle,"SuperGiros Centro del Valle","🎉 ¡La Feria se vive en el Coliseo Manuel Victoria Rojas! 🎉
Nuestro gerente Hugo Hoyos te invita a disfrutar con alegría y en familia de este gran evento que une a toda la comunidad.

✨ Cultura, música, emprendimiento y tradición te esperan.
¡No te lo pierdas! ¡Esta feria es tuya!

#SuperGirosCentroDelValle #FeriaDeTuluá #OrgulloVallecaucano",20,"06/20/2025 10:19",https://www.instagram.com/reel/DLIXcfiJneN/,"Reel de Instagram",,Total,2018,38,2,0,0,,
18014445803558769,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎭✨ ¡La calle 25 se llenó de color: Miles de tulueños disfrutaron del Primer Carnaval del Pueblo!🎉
Así vivimos nuestro gran desfile y concurso de Comparsas, con miles de familias disfrutando un desfile lleno de música, baile y cultura 💃🏻🥁💙
¡Gracias Tuluá por hacerlo inolvidable!

#CarnavalDelPueblo #Feria67 #HayQueSentirla #ParaSerFelices",0,"06/20/2025 08:54",https://www.instagram.com/p/DLINyWZA48t/,"Secuencia de Instagram",,Total,13326,402,22,3,7,7800,5
17854002360461984,17841402909298602,tuluaferia,"Feria de Tuluá Oficial","▶️ ¿Qué hay pa’ hacer HOY VIERNES 20 DE JUNIO en la Feria? ¡De Todo oís! 🤠

Mirá el video el completo. 💃🎊 

¡Te esperamos!
⁣⁣
#feriadetuluá #tuluá #feria #hayquesentirla #cabalgata #exposición #ganadería #equinos #industrial #artesania #plantas #cultura #asoferias #tuluacorazondelvalle⁣⁣",54,"06/20/2025 07:00",https://www.instagram.com/reel/DLIAs3ExSU9/,"Reel de Instagram",,Total,17886,251,41,12,0,,
18034222952389736,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🔥 ¡Comienza la magia del Carnaval del Pueblo 2025! 🎭
Nuestros artistas ya están listos para llenar de color, música y alegría las calles. 🎶💃🏽
Las comparsas se preparan para deslumbrar en cada paso
💃 ¡Prepárate para vivir la fiesta más esperada del año!",0,"06/19/2025 16:19",https://www.instagram.com/p/DLGb5BDusFV/,"Secuencia de Instagram",,Total,14444,554,15,6,9,8191,16
18013807469563406,17841407739133684,emtulua,"Emtulua Esp","🌾🎉 ¡Atención, campesinos! Este  domingo 22 de junio, el Coliseo de Ferias Manuel Victoria Rojas será el lugar de celebración del Día del Campesino en la feria número 67 de Tuluá. 🥳 

¡Prepárate para disfrutar de un día increíble! Recuerda nuestras recomendaciones para un ingreso rápido y sin contratiempos. ¡Te esperamos! 👨🏻‍🌾🚜🌾#DíaDelCampesino #FeriaTuluá",45,"06/19/2025 13:36",https://www.instagram.com/reel/DLGJBAbOuem/,"Reel de Instagram",,Total,3356,46,4,3,0,,
18063507350472011,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🥊 ¡Regresó la Velada Boxística a Tuluá después de 5 años! 🔥

Una noche cargada de emoción y un público que vibró con cada combate 💥 Este gran evento marcó el inicio deportivo de la 67ª Feria de Tuluá, con la participación de talentosos boxeadores de la región, muchos de ellos próximos a representar al Valle en los Juegos Departamentales 🏅

Gracias al liderazgo del alcalde Gustavo Vélez y al trabajo de la nueva Secretaría del Deporte y la Recreación, el deporte sigue siendo protagonista en nuestra ciudad 💪 ¡El apoyo al talento tulueño continúa y se fortalece!
#ParaSerFelices 💙 #FeriaDeTuluá #HayQueSentirla",37,"06/19/2025 08:37",https://www.instagram.com/reel/DLFmu0ZgeLI/,"Reel de Instagram",,Total,7860,47,1,2,1,3583,0
18039679292324274,17841465258460662,secre.bienestarsocialtulua,"SECRETARIA DE BIENESTAR SOCIAL","💧 La Administración Municipal de Tuluá invita a toda la comunidad a unirse a la campaña de donación de la Fundación Góticas de Amor, una iniciativa liderada por Éxito.

🙏 Gracias a este programa, hoy 100 familias tulueñas reciben apoyo. Con tu ayuda, podemos seguir llegando a más hogares y disminuir la desnutrición en nuestros niños y niñas.

🤝 Cada aporte cuenta.
Dona y haz parte de esta causa que transforma vidas.",51,"06/19/2025 06:08",https://www.instagram.com/reel/DLFV6X4sqRR/,"Reel de Instagram",,Total,6121,53,8,5,0,,
18055040642062795,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🥊 ¡En este momento se vive con éxito la Velada Boxística! 🎉

Continuamos con las actividades que dan inicio a la 67ª Feria de Tuluá, y hoy el deporte es el protagonista 💪

Con este evento, creamos un espacio familiar donde tulueños y visitantes disfrutan del talento y la pasión por el boxeo 🥊  Espacios #ParaSerFelices 💙",0,"06/18/2025 20:30",https://www.instagram.com/p/DLET3KUg33x/,"Secuencia de Instagram",,Total,5274,93,15,0,1,3117,0
18350609551158499,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🕊️ 18 años de memoria y homenaje 🕊️

Desde el 🏛️ Concejo Municipal de Tuluá, vivimos una jornada especial de recuerdo y unidad.
Con la presencia del alcalde Gustavo Vélez y los diputados del Valle:

✨ Se realizó un acto solemne en honor a los 11 diputados del Valle
🤍 Se rindió un sentido reconocimiento a sus familias
📜 Y se llevó a cabo la sesión de la Asamblea Departamental desde nuestra ciudad

Un espacio para honrar la memoria, reafirmar la paz y fortalecer los valores que nos unen como sociedad.",0,"06/18/2025 09:30",https://www.instagram.com/p/DLDIT-lAPgh/,"Secuencia de Instagram",,Total,6952,131,8,0,6,3913,0
18102681610555732,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","💡 ¡50% de avance en iluminación LED de la salida norte! ✨✅

Hace una semana iniciamos la instalación de 82 luminarias LED que reforzarán la visibilidad en 2.200 metros de la entrada a nuestro municipio, en el sector Rancho Panorama. Un proyecto de la Administración Municipal para brindarte calles más seguras, iluminadas y transitables.  #ParaSerFelices 🌙🚶‍♂️🚗",0,"06/18/2025 07:33",https://www.instagram.com/p/DLC67higS-p/,"Secuencia de Instagram",,Total,7862,226,7,4,2,4785,3
18123767515455523,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🕯️✨ Encendimos una luz por la vida ✨🕯️

Hoy alzamos la voz con velas y corazones encendidos 🤍
Dijimos sí a la paz 🤝 y no al odio 🚫
Gracias a cada tulueño que se unió por un país con más amor y respeto 🇨🇴💫 #ParaSerFelices",0,"06/17/2025 16:48",https://www.instagram.com/p/DLBVqKQv-tm/,"Secuencia de Instagram",,Total,5608,101,2,0,8,2819,0
17900186592223653,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🚧 ¡Más de 5.000 personas beneficiadas en Nariño!📍

En menos de una semana, transformamos la vía a Nariño con más de 600 metros lineales de mejoramiento vial.
Esta obra liderada por el alcalde Gustavo Vélez no solo mejora la movilidad, ¡también impacta positivamente a la comunidad educativa de la I.E. Jovita Santacoloma!
💙 ¡Más obras #ParaSerFelices!",39,"06/17/2025 11:29",https://www.instagram.com/reel/DLAwvJvvpOy/,"Reel de Instagram",,Total,99662,623,39,52,12,12984,7
18047061143407910,17841402591799685,alcaldiadetulua,"Alcaldía de Tuluá","🎉 ¡Agéndate para vivir la Feria de Tuluá 2025! 🎉

Del miércoles 18 al lunes 23 de junio, te esperamos para disfrutar con familia y amigos de una semana llena de alegría, cultura, música, arte y tradición. 💃🏽🎭🎶

💙 Volvamos a sentir la feria, a encontrarnos y a unirnos como tulueños en esta gran celebración. 💙

📍 Coliseo de Ferias Manuel Victoria Rojas
📲 Desliza y descubre parte de la programación que tenemos para ti 👇🏽

💙 ¡Esta feria #HayQueSentirla #ParaSerFelices! 🥳💪🏼",0,"06/17/2025 08:43",https://www.instagram.com/p/DLAeKsYgXOT/,"Secuencia de Instagram",,Total,21355,274,72,4,29,11811,5
